date_time,year,jd,latitude,longitude,wind_max,hur_bear,hur_spd,site_bear,site_range,rmw,s_par,wind_dir,wind_spd,gust_spd,ef_sca
1935-09-02T20:00,1935,245.833333333333,24.2666666666667,-80.1666666666667,73.7,314.891785266654,3.34627729084735,179.121862905078,166.155024806079,75,1.3,49.1218629050778,48.1903085162876,72.2854627744315,3
1935-09-02T21:00,1935,245.875,24.35,-80.25,75.85,317.767915042953,3.479789706777,182.151224787369,156.984681597171,75,1.3,52.1512247873691,50.7631192414679,76.1446788622018,4
1935-09-02T22:00,1935,245.916666666667,24.4333333333333,-80.3333333333333,78,317.767915042953,3.479789706777,185.54140941915,148.30038912488,75,1.3,55.5414094191503,53.4382883718804,80.1574325578206,4
1935-09-02T23:00,1935,245.958333333333,24.5166666666667,-80.4166666666667,80.15,313.956597782611,4.05907166179752,189.333836536875,140.191489470328,75,1.3,59.3338365368749,56.1456889589615,84.2185334384423,4
1935-09-03T00:00,1935,246,24.6,-80.5,82.3,310.145280522268,4.63835361681804,193.566385417004,132.762381406412,75,1.3,63.5663854170045,58.8540921507358,88.2811382261037,4
1935-09-03T01:00,1935,246.041666666667,24.7,-80.65,82.3,306.333963261926,5.21763557183856,201.423668783726,126.653271233139,75,1.3,71.4236687837262,59.8933919590186,89.8400879385279,5
1935-09-03T02:00,1935,246.083333333333,24.8,-80.8,82.3,306.333963261926,5.21763557183856,209.893551803433,123.108338671282,75,1.3,79.8935518034331,60.4837343634317,90.7256015451475,5
1935-09-03T03:00,1935,246.125,24.875,-80.875,82.3,312.099645132806,4.17132535112916,215.003414116466,120.078027197261,75,1.3,85.0034141164657,60.9427670309899,91.4141505464849,5
1935-09-03T04:00,1935,246.166666666667,24.95,-80.95,82.3,317.865327003687,3.12501513041977,220.330845220178,118.037974592267,75,1.3,90.3308452201782,61.2519042326551,91.8778563489827,5
1935-09-03T05:00,1935,246.208333333333,25.025,-81.025,82.3,317.865327003687,3.12501513041977,225.794856650522,117.039063151908,75,1.3,95.7948566505218,61.4110712289999,92.1166068434998,5
1935-09-03T06:00,1935,246.25,25.1,-81.1,82.3,319.182808880533,3.30967463923604,231.300714378223,117.107024297229,75,1.3,101.300714378223,61.4008059505159,92.1012089257738,5
1935-09-03T07:00,1935,246.291666666667,25.2,-81.1833333333333,81.0166666666667,320.500290757379,3.49433414805231,238.104226698578,117.428877623531,75,1.3,108.104226698578,60.3852355183421,90.5778532775132,5
1935-09-03T08:00,1935,246.333333333333,25.3,-81.2666666666667,79.7333333333333,321.817772634224,3.67899365686858,244.77679311364,119.369151947053,75,1.3,114.77679311364,59.1224936919635,88.6837405379452,4
1935-09-03T09:00,1935,246.375,25.4,-81.35,78.45,323.13525451107,3.86365316568485,251.153101308167,122.8497299412,75,1.3,121.153101308167,57.6335456160448,86.4503184240672,4
1935-09-03T10:00,1935,246.416666666667,25.5,-81.4333333333333,77.1666666666667,323.13525451107,3.86365316568485,257.110044642599,127.743360959664,75,1.3,127.110044642599,55.9411935651645,83.9117903477467,4
1935-09-03T11:00,1935,246.458333333333,25.6,-81.5166666666667,75.8833333333333,323.014734474509,3.99998325322504,262.574934791851,133.893849317431,75,1.3,132.574934791851,54.0834540842589,81.1251811263884,4
1935-09-03T12:00,1935,246.5,25.7,-81.6,74.6,322.894214437947,4.13631334076523,267.521302577261,141.135687602664,75,1.3,137.521302577261,52.1083557224657,78.1625335836985,4
1935-09-03T13:00,1935,246.541666666667,25.8166666666667,-81.7,73.3166666666667,322.773694401386,4.27264342830541,272.645836988567,151.028935282101,75,1.3,142.645836988567,49.8286634951312,74.7429952426968,4
1935-09-03T14:00,1935,246.583333333333,25.9333333333333,-81.8,72.0333333333333,322.653174364824,4.4089735158456,277.113135064033,161.958525557343,75,1.3,147.113135064033,47.5124179733861,71.2686269600792,3
1935-09-03T15:00,1935,246.625,26.05,-81.9,70.75,322.532654328263,4.54530360338578,280.999151961401,173.727189744416,75,1.3,150.999151961401,45.2116635917362,67.8174953876043,3
1935-09-03T16:00,1935,246.666666666667,26.1666666666667,-82,69.4666666666667,322.532654328263,4.54530360338578,284.382613198229,186.174201257791,75,1.3,154.382613198229,42.9828844538184,64.4743266807276,3
1935-09-03T17:00,1935,246.708333333333,26.2833333333333,-82.1,68.1833333333333,322.566880435821,4.54326127976796,287.337049577541,199.170849681542,75,1.3,157.337049577541,40.8357885000541,61.2536827500811,3
1935-09-03T18:00,1935,246.75,26.4,-82.2,66.9,322.601106543378,4.54121895615014,289.927445955336,212.614883125225,75,1.3,159.927445955336,38.7833920841637,58.1750881262455,2
1935-09-03T19:00,1935,246.791666666667,26.5166666666667,-82.3,65.6166666666667,322.635332650936,4.53917663253232,292.209486801136,226.42522575682,75,1.3,162.209486801136,36.832247009305,55.2483705139575,2
1935-09-03T20:00,1935,246.833333333333,26.6333333333333,-82.4,64.3333333333333,322.669558758494,4.5371343089145,294.230076628018,240.537467029147,75,1.3,164.230076628018,34.9838469060009,52.4757703590013,2
1935-09-03T21:00,1935,246.875,26.75,-82.5,63.05,322.703784866051,4.53509198529667,296.028376371143,254.900212425902,75,1.3,166.028376371143,33.2363827106181,49.8545740659272,2
1935-09-03T22:00,1935,246.916666666667,26.8666666666667,-82.6,61.7666666666667,322.703784866051,4.53509198529667,297.636961625516,269.472214421279,75,1.3,167.636961625516,31.5850652440799,47.3775978661198,1
1935-09-03T23:00,1935,246.958333333333,26.9833333333333,-82.7,60.4833333333333,324.803566704969,4.43563940607233,299.082919012027,284.220149628538,75,1.3,169.082919012027,30.0785089094127,45.1177633641191,1
1935-09-04T00:00,1935,247,27.1,-82.8,59.2,326.903348543886,4.33618682684799,300.388808914209,299.116907586021,75,1.3,170.388808914209,28.6551997026166,42.982799553925,1
1935-09-04T01:00,1935,247.041666666667,27.2166666666667,-82.8666666666667,58.3333333333333,329.003130382804,4.23673424762365,301.88015078851,311.302769414974,75,1.3,171.88015078851,27.6422337288899,41.4633505933348,1
1935-09-04T02:00,1935,247.083333333333,27.3333333333333,-82.9333333333333,57.4666666666667,331.102912221721,4.13728166839931,303.260192651283,323.67344860974,75,1.3,173.260192651283,26.6693300096677,40.0039950145016,1
1935-09-04T03:00,1935,247.125,27.45,-83,56.6,333.202694060639,4.03782908917497,304.539833579908,336.208094008951,75,1.3,174.539833579908,25.7351643322848,38.6027464984272,1
1935-09-04T04:00,1935,247.166666666667,27.5666666666667,-83.0666666666667,55.7333333333333,333.202694060639,4.03782908917497,305.728799040225,348.888596778216,75,1.3,175.728799040225,24.7972918445259,37.1959377667889,0
1935-09-04T05:00,1935,247.208333333333,27.6833333333333,-83.1333333333333,54.8666666666667,335.294445042229,3.87376017222786,306.835755075947,361.699193478925,75,1.3,176.835755075947,23.9454829898868,35.9182244848302,0
1935-09-04T06:00,1935,247.25,27.8,-83.2,54,337.386196023819,3.70969125528075,307.868419527936,374.626127678391,75,1.3,177.868419527936,23.1267901895319,34.6901852842979,0
1935-09-04T07:00,1935,247.291666666667,27.9,-83.2333333333333,53.15,339.477947005409,3.54562233833364,308.911354897504,383.932869453173,75,1.3,178.911354897504,22.4696555508227,33.704483326234,0
1935-09-04T08:00,1935,247.333333333333,28,-83.2666666666667,52.3,341.569697986999,3.38155342138653,309.905323557078,393.356314614896,75,1.3,179.905323557078,21.8279480500818,32.7419220751227,0
1935-09-04T09:00,1935,247.375,28.1,-83.3,51.45,343.661448968589,3.21748450443942,310.853218622428,402.888185091296,75,1.3,180.853218622428,21.2013859006508,31.8020788509762,0
1935-09-04T10:00,1935,247.416666666667,28.2,-83.3333333333333,50.6,343.661448968589,3.21748450443942,311.757764786544,412.520877570368,75,1.3,181.757764786544,20.5544071311126,30.8316106966689,0
1935-09-04T11:00,1935,247.458333333333,28.3,-83.3666666666667,49.75,346.929159174872,3.29424296866391,312.621522727929,422.247406239712,75,1.3,182.621522727929,19.9487143962601,29.9230715943901,0
1935-09-04T12:00,1935,247.5,28.4,-83.4,48.9,350.196869381154,3.37100143288839,313.44689497828,432.06134973812,75,1.3,183.44689497828,19.3591269186681,29.0386903780022,-1
1935-09-04T13:00,1935,247.541666666667,28.5166666666667,-83.4,48.0333333333333,353.464579587436,3.44775989711287,314.700480782821,440.839130322055,75,1.3,184.700480782821,18.8020491798651,28.2030737697977,-1
1935-09-04T14:00,1935,247.583333333333,28.6333333333333,-83.4,47.1666666666667,356.732289793718,3.52451836133736,315.904648466996,449.819012529064,75,1.3,185.904648466996,18.254906566512,27.382359849768,-1
1935-09-04T15:00,1935,247.625,28.75,-83.4,46.3,360,3.60127682556184,317.061270326154,458.989134450435,75,1.3,187.061270326154,17.717918196053,26.5768772940795,-1
1935-09-04T16:00,1935,247.666666666667,28.8666666666667,-83.4,45.4333333333333,0,3.60127682556184,318.172228212508,468.338321443433,75,1.3,188.172228212508,17.1669621747401,25.7504432621102,-1
1935-09-04T17:00,1935,247.708333333333,28.9833333333333,-83.4,44.5666666666667,0,3.66558534030209,319.239395165071,477.85606344891,75,1.3,189.239395165071,16.6224707057348,24.9337060586022,-1
1935-09-04T18:00,1935,247.75,29.1,-83.4,43.7,0,3.72989385504234,320.264620517546,487.53248881024,75,1.3,190.264620517546,16.0885306616782,24.1327959925173,-1
1935-09-04T19:00,1935,247.791666666667,29.225,-83.4,43.7,0,3.7942023697826,321.318593696268,498.065666768808,75,1.3,191.318593696268,15.8713665571371,23.8070498357056,-1
1935-09-04T20:00,1935,247.833333333333,29.35,-83.4,43.7,0,3.85851088452285,322.328674629495,508.759728476166,75,1.3,192.328674629495,15.6577721501926,23.4866582252889,-1
1935-09-04T21:00,1935,247.875,29.475,-83.4,43.7,0,3.85851088452285,323.296968105738,519.604740477356,75,1.3,193.296968105738,15.4525631517265,23.1788447275898,-1
1935-09-04T22:00,1935,247.916666666667,29.6,-83.4,43.7,0,4.2443619729889,324.225503275258,530.591446783662,75,1.3,194.225503275258,15.2228922134714,22.8343383202071,-1
1935-09-04T23:00,1935,247.958333333333,29.75,-83.4,41.15,0,4.63021306145496,325.290002765752,543.950434288494,75,1.3,195.290002765752,14.0640247828863,21.0960371743295,-1
1935-09-05T00:00,1935,248,29.9,-83.4,38.6,0,4.63021306145496,326.303262197089,557.487300464965,75,1.3,196.303262197089,12.9659250891564,19.4488876337346,-1
1935-09-05T01:00,1935,248.041666666667,30.0666666666667,-83.35,37.7333333333333,4.81054374899781,4.8581787040059,327.7733709638,570.038246816213,75,1.3,197.7733709638,12.520005511644,18.780008267466,-1
1935-09-05T02:00,1935,248.083333333333,30.2333333333333,-83.3,36.8666666666667,9.62108749799562,5.08614434655684,329.178193841769,582.956735183942,75,1.3,199.178193841769,12.0848758694008,18.1273138041013,-1
1935-09-05T03:00,1935,248.125,30.4,-83.25,36,14.4316312469934,5.31410998910779,330.520270709163,596.218724270622,75,1.3,200.520270709163,11.6604189397164,17.4906284095745,-1
1935-09-05T04:00,1935,248.166666666667,30.5666666666667,-83.2,35.1333333333333,14.4316312469934,5.31410998910779,331.802206606353,609.801654285531,75,1.3,201.802206606353,11.204673692756,16.8070105391341,-1
1935-09-05T05:00,1935,248.208333333333,30.7333333333333,-83.15,34.2666666666667,16.5048525890422,5.49964691090122,333.02663036722,623.684409869509,75,1.3,203.02663036722,10.7728526542214,16.1592789813321,-1
